rdbms_id,chain_name,vendor_id,vendor_code,vendor_name,logo_path,dl_vendor_menu,dl_vendor_deal,dl_homescreen,dl_restlist,dl_deals,rating,discount_id,discount_type,deal_name,end_date,desktop_voucher,desktop_voucher_end_date,mobile_voucher,mobile_voucher_end_date,cuisine_id,cuisine_title,cuisine_img_new,delivery_time,concatenate_id,s3_link
18,Macho Tacos,3287,w8sp,【Express】瑪丘墨式餅舖 Macho Tacos (台北延吉店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w8sp_sqp.jpg,foodpanda://?c=TW&s=c&v=3287,foodpanda://?c=TW&s=e&v=3287,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,264,輕食 (沙拉、三明治),https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,328726460,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3287_264_60_composite.jpg
18,阿不拉肉圓 (台北店),3292,w5zq,阿不拉肉圓 (台北店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w5zq_sqp.gif,foodpanda://?c=TW&s=c&v=3292,foodpanda://?c=TW&s=e&v=3292,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,3,,,Free delivery!,,,,,,196,便當-小吃,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,50,329219650,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3292_196_50_composite.jpg
18,阿不拉肉圓 (台北店),3292,w5zq,阿不拉肉圓 (台北店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w5zq_sqp.gif,foodpanda://?c=TW&s=c&v=3292,foodpanda://?c=TW&s=e&v=3292,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,3,,,Free delivery!,,,,,,196,便當-小吃,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,329219660,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3292_196_60_composite.jpg
18,貝倫烘焙餐坊 (台北店),3349,w0km,貝倫烘焙餐坊 (台北店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w0km_sqp.jpg,foodpanda://?c=TW&s=c&v=3349,foodpanda://?c=TW&s=e&v=3349,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,175,其他歐系料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,50,334917550,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3349_175_50_composite.jpg
18,貝倫烘焙餐坊 (台北店),3349,w0km,貝倫烘焙餐坊 (台北店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w0km_sqp.jpg,foodpanda://?c=TW&s=c&v=3349,foodpanda://?c=TW&s=e&v=3349,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,175,其他歐系料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,334917560,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3349_175_60_composite.jpg
18,Route66 美式餐廳 (台北店),3350,w1fz,Route66 美式餐廳 (台北店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w1fz_sqp.jpg,foodpanda://?c=TW&s=c&v=3350,foodpanda://?c=TW&s=e&v=3350,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,179,美墨料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,335017960,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3350_179_60_composite.jpg
18,Route66 美式餐廳 (台北店),3350,w1fz,Route66 美式餐廳 (台北店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w1fz_sqp.jpg,foodpanda://?c=TW&s=c&v=3350,foodpanda://?c=TW&s=e&v=3350,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,179,美墨料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,70,335017970,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3350_179_70_composite.jpg
18,貳樓 Second Floor Cafe,3353,w2ex,貳樓 Second Floor Cafe (台北仁愛店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w2ex_sqp.jpg,foodpanda://?c=TW&s=c&v=3353,foodpanda://?c=TW&s=e&v=3353,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,198,早午餐,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,70,335319870,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3353_198_70_composite.jpg
18,貳樓 Second Floor Cafe,3353,w2ex,貳樓 Second Floor Cafe (台北仁愛店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w2ex_sqp.jpg,foodpanda://?c=TW&s=c&v=3353,foodpanda://?c=TW&s=e&v=3353,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,198,早午餐,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,75,335319875,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3353_198_75_composite.jpg
18,貳樓 Second Floor Cafe,3353,w2ex,貳樓 Second Floor Cafe (台北仁愛店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w2ex_sqp.jpg,foodpanda://?c=TW&s=c&v=3353,foodpanda://?c=TW&s=e&v=3353,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,243,無國界料理與創意料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,70,335324370,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3353_243_70_composite.jpg
18,貳樓 Second Floor Cafe,3353,w2ex,貳樓 Second Floor Cafe (台北仁愛店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w2ex_sqp.jpg,foodpanda://?c=TW&s=c&v=3353,foodpanda://?c=TW&s=e&v=3353,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,243,無國界料理與創意料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,75,335324375,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3353_243_75_composite.jpg
18,貳樓 Second Floor Cafe,3353,w2ex,貳樓 Second Floor Cafe (台北仁愛店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w2ex_sqp.jpg,foodpanda://?c=TW&s=c&v=3353,foodpanda://?c=TW&s=e&v=3353,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,290,精緻套餐,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,70,335329070,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3353_290_70_composite.jpg
18,貳樓 Second Floor Cafe,3353,w2ex,貳樓 Second Floor Cafe (台北仁愛店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w2ex_sqp.jpg,foodpanda://?c=TW&s=c&v=3353,foodpanda://?c=TW&s=e&v=3353,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,290,精緻套餐,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,75,335329075,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3353_290_75_composite.jpg
18,Chili'S Grill & Bar,3371,w7qh,Chili'S Grill & Bar (民生店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w7qh_1423193161_sqp.gif,foodpanda://?c=TW&s=c&v=3371,foodpanda://?c=TW&s=e&v=3371,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,179,美墨料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,50,337117950,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3371_179_50_composite.jpg
18,Chili'S Grill & Bar,3371,w7qh,Chili'S Grill & Bar (民生店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w7qh_1423193161_sqp.gif,foodpanda://?c=TW&s=c&v=3371,foodpanda://?c=TW&s=e&v=3371,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,179,美墨料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,337117960,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3371_179_60_composite.jpg
18,Costco好市多 (內湖店),3425,w7kt,Costco好市多 (內湖店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w7kt_sqp.jpg,foodpanda://?c=TW&s=c&v=3425,foodpanda://?c=TW&s=e&v=3425,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,165,披薩,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,342516560,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3425_165_60_composite.jpg
18,Costco好市多 (內湖店),3425,w7kt,Costco好市多 (內湖店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w7kt_sqp.jpg,foodpanda://?c=TW&s=c&v=3425,foodpanda://?c=TW&s=e&v=3425,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,165,披薩,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,70,342516570,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3425_165_70_composite.jpg
18,Costco好市多 (內湖店),3425,w7kt,Costco好市多 (內湖店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w7kt_sqp.jpg,foodpanda://?c=TW&s=c&v=3425,foodpanda://?c=TW&s=e&v=3425,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,264,輕食 (沙拉、三明治),https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,342526460,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3425_264_60_composite.jpg
18,Costco好市多 (內湖店),3425,w7kt,Costco好市多 (內湖店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w7kt_sqp.jpg,foodpanda://?c=TW&s=c&v=3425,foodpanda://?c=TW&s=e&v=3425,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,264,輕食 (沙拉、三明治),https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,70,342526470,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3425_264_70_composite.jpg
18,阿隆師 (台北店),3431,w2or,阿隆師 (台北店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w2or_sqp.jpg,foodpanda://?c=TW&s=c&v=3431,foodpanda://?c=TW&s=e&v=3431,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,169,下午茶,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,50,343116950,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3431_169_50_composite.jpg
18,阿隆師 (台北店),3431,w2or,阿隆師 (台北店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w2or_sqp.jpg,foodpanda://?c=TW&s=c&v=3431,foodpanda://?c=TW&s=e&v=3431,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,169,下午茶,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,343116960,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3431_169_60_composite.jpg
18,阿隆師 (台北店),3431,w2or,阿隆師 (台北店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w2or_sqp.jpg,foodpanda://?c=TW&s=c&v=3431,foodpanda://?c=TW&s=e&v=3431,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,201,中西麵食料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,50,343120150,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3431_201_50_composite.jpg
18,阿隆師 (台北店),3431,w2or,阿隆師 (台北店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w2or_sqp.jpg,foodpanda://?c=TW&s=c&v=3431,foodpanda://?c=TW&s=e&v=3431,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,201,中西麵食料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,343120160,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3431_201_60_composite.jpg
18,Mister Donut,3475,w3uv,Mister Donut (台北復北門市),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w3uv_sqp.jpg,foodpanda://?c=TW&s=c&v=3475,foodpanda://?c=TW&s=e&v=3475,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,169,下午茶,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,50,347516950,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3475_169_50_composite.jpg
18,Mister Donut,3475,w3uv,Mister Donut (台北復北門市),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w3uv_sqp.jpg,foodpanda://?c=TW&s=c&v=3475,foodpanda://?c=TW&s=e&v=3475,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,169,下午茶,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,347516960,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3475_169_60_composite.jpg
18,Mister Donut,3475,w3uv,Mister Donut (台北復北門市),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w3uv_sqp.jpg,foodpanda://?c=TW&s=c&v=3475,foodpanda://?c=TW&s=e&v=3475,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,288,蛋糕-西式點心,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,50,347528850,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3475_288_50_composite.jpg
18,Mister Donut,3475,w3uv,Mister Donut (台北復北門市),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w3uv_sqp.jpg,foodpanda://?c=TW&s=c&v=3475,foodpanda://?c=TW&s=e&v=3475,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,288,蛋糕-西式點心,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,347528860,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3475_288_60_composite.jpg
18,關山便當 (台北店) (M),3476,w9dj,關山便當 (台北店) (M),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w9dj_sqp.gif,foodpanda://?c=TW&s=c&v=3476,foodpanda://?c=TW&s=e&v=3476,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,166,中式料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/sg/cui/chinese.png,50,347616650,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3476_166_50_composite.jpg
18,關山便當 (台北店) (M),3476,w9dj,關山便當 (台北店) (M),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w9dj_sqp.gif,foodpanda://?c=TW&s=c&v=3476,foodpanda://?c=TW&s=e&v=3476,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,166,中式料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/sg/cui/chinese.png,60,347616660,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3476_166_60_composite.jpg
18,關山便當 (台北店) (M),3476,w9dj,關山便當 (台北店) (M),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w9dj_sqp.gif,foodpanda://?c=TW&s=c&v=3476,foodpanda://?c=TW&s=e&v=3476,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,196,便當-小吃,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,50,347619650,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3476_196_50_composite.jpg
18,關山便當 (台北店) (M),3476,w9dj,關山便當 (台北店) (M),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w9dj_sqp.gif,foodpanda://?c=TW&s=c&v=3476,foodpanda://?c=TW&s=e&v=3476,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,196,便當-小吃,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,347619660,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3476_196_60_composite.jpg
18,關山便當 (台北店) (M),3476,w9dj,關山便當 (台北店) (M),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w9dj_sqp.gif,foodpanda://?c=TW&s=c&v=3476,foodpanda://?c=TW&s=e&v=3476,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,248,台菜-熱炒,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,50,347624850,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3476_248_50_composite.jpg
18,關山便當 (台北店) (M),3476,w9dj,關山便當 (台北店) (M),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w9dj_sqp.gif,foodpanda://?c=TW&s=c&v=3476,foodpanda://?c=TW&s=e&v=3476,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,248,台菜-熱炒,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,60,347624860,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3476_248_60_composite.jpg
18,Chili'S Grill & Bar,3484,w0cc,Chili'S Grill & Bar (西門店),https://asia-public.foodpanda.com/dynamic/production/tw/images/vendors/w0cc_1423193176_sqp.gif,foodpanda://?c=TW&s=c&v=3484,foodpanda://?c=TW&s=e&v=3484,foodpanda://?c=TW,foodpanda://?c=TW&s=s,foodpanda://?c=TW&s=e,4,,,Free delivery!,,,,,,179,美墨料理,https://foodpanda.com/global_assets/display/2015/11/dpa_nfd/cui/pizza.png,50,348417950,https://s3.amazonaws.com/files.jampp.com/img/foodpanda/TW/TW_3484_179_50_composite.jpg
